APPOINTMENT_BOOKING_SUMMARY_ID,DATE,HF_CODE,HF_NAME,STATE,TOTAL_SLOTS,AVAILABLE_SLOTS,ACTIVE,WORKING_DAY,SCHEDULED_ID,SCHEDULED_NAME,SERVICE_CODE,booked,cancelled,noshow,Uptake,Remaining,Stock,UptakePercentage
67b04f471c66da69d7a14209,5/13/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f471c66da69d7a1420a,5/14/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f471c66da69d7a1420b,5/18/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f471c66da69d7a1420c,5/19/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f471c66da69d7a1420d,5/20/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f471c66da69d7a1420e,5/21/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f471c66da69d7a1420f,5/25/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f471c66da69d7a14210,5/26/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f471c66da69d7a14211,5/27/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f471c66da69d7a14212,5/28/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f471c66da69d7a14213,6/1/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f471c66da69d7a14215,6/3/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f471c66da69d7a14216,6/4/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f471c66da69d7a14217,6/8/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f471c66da69d7a14218,6/9/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f471c66da69d7a14219,6/10/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f471c66da69d7a1421a,6/11/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f471c66da69d7a1421b,6/15/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f471c66da69d7a1421c,6/16/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f471c66da69d7a1421d,6/17/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f471c66da69d7a1421e,6/18/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f471c66da69d7a1421f,6/22/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f471c66da69d7a14220,6/23/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f471c66da69d7a14221,6/24/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f471c66da69d7a14222,6/25/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f471c66da69d7a14223,6/29/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f471c66da69d7a14224,6/30/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f471c66da69d7a14225,7/1/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f471c66da69d7a14226,7/2/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f471c66da69d7a14227,7/6/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f471c66da69d7a14228,7/7/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f471c66da69d7a14229,7/8/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f471c66da69d7a1422a,7/9/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f471c66da69d7a1422b,7/13/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f471c66da69d7a1422c,7/14/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f481c66da69d7a1422d,7/15/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f481c66da69d7a1422e,7/16/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f481c66da69d7a1422f,7/20/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f481c66da69d7a14230,7/21/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f481c66da69d7a14231,7/22/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f481c66da69d7a14232,7/23/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f481c66da69d7a14233,7/27/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f481c66da69d7a14234,7/28/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f481c66da69d7a14235,7/29/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f481c66da69d7a14236,7/30/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f481c66da69d7a14237,8/3/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f481c66da69d7a14238,8/4/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f481c66da69d7a14239,8/5/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f481c66da69d7a1423a,8/6/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f481c66da69d7a1423b,8/10/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f481c66da69d7a1423c,8/11/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f481c66da69d7a1423d,8/12/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f481c66da69d7a1423e,8/13/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f481c66da69d7a1423f,8/17/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f481c66da69d7a14240,8/18/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f481c66da69d7a14241,8/19/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f481c66da69d7a14242,8/20/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f481c66da69d7a14243,8/24/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f481c66da69d7a14244,8/25/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f481c66da69d7a14245,8/26/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f481c66da69d7a14246,8/27/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f481c66da69d7a14248,9/1/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f481c66da69d7a14249,9/2/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f481c66da69d7a1424a,9/3/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f481c66da69d7a1424b,9/7/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f481c66da69d7a1424c,9/8/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f481c66da69d7a1424d,9/9/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f481c66da69d7a1424e,9/10/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f481c66da69d7a1424f,9/14/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f481c66da69d7a14250,9/15/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f481c66da69d7a14252,9/17/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f481c66da69d7a14253,9/21/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f481c66da69d7a14254,9/22/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f481c66da69d7a14255,9/23/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f481c66da69d7a14256,9/24/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b04f481c66da69d7a14257,9/28/2025,21-03090281,KLINIK KESIHATAN TANAH MERAH,KELANTAN,7,7,TRUE,TRUE,67919c302ee704056265d56e,influanza adult,GS017,0,0,0,0,7,,0
67b0a2e653158407a6dce28b,2/21/2025,21-04010022,KLINIK KESIHATAN LUBOK CHINA,MELAKA,7,7,TRUE,TRUE,67a966681c66da69d7a10122,vaksin warga emas,GS017,0,0,0,0,7,,0
67b2ef0953158407a6dcf7c8,2/21/2025,21-04020060,KLINIK KESIHATAN FELDA BUKIT SENGGEH,MELAKA,7,7,TRUE,TRUE,67b2e8721c66da69d7a1556d,SUNTIKAN INFLUENZA WARGA EMAS ,GS017,0,0,0,0,7,,0
67b2ef0953158407a6dcf7cb,2/26/2025,21-04020060,KLINIK KESIHATAN FELDA BUKIT SENGGEH,MELAKA,7,7,TRUE,TRUE,67b2e8721c66da69d7a1556d,SUNTIKAN INFLUENZA WARGA EMAS ,GS017,0,0,0,0,7,,0
67b2ef8853158407a6dcf7cf,2/27/2025,21-04020060,KLINIK KESIHATAN FELDA BUKIT SENGGEH,MELAKA,7,7,TRUE,TRUE,67b2e8721c66da69d7a1556d,SUNTIKAN INFLUENZA WARGA EMAS ,GS017,0,0,0,0,7,,0
67b2ef8853158407a6dcf7d0,2/28/2025,21-04020060,KLINIK KESIHATAN FELDA BUKIT SENGGEH,MELAKA,7,7,TRUE,TRUE,67b2e8721c66da69d7a1556d,SUNTIKAN INFLUENZA WARGA EMAS ,GS017,0,0,0,0,7,,0
67867192deff9a1b9b07d5a0,3/14/2025,21-05010051,KLINIK KESIHATAN SIMPANG DURIAN,NEGERI SEMBILAN,7,14,TRUE,TRUE,63bbd0dc6e9613374893aaf3,PROCEDURE,"GS008,GS017",0,0,0,0,7,,0
67b5edf440024011e5f01f60,3/6/2025,21-05020021,KLINIK KESIHATAN BAHAU,NEGERI SEMBILAN,7,7,TRUE,TRUE,67ad9eb81c66da69d7a12401,Older Person Influenza Vaccination,GS017,0,0,0,0,7,,0
67b2f1ad40024011e5effd81,2/20/2025,21-06080068,KLINIK KESIHATAN PERAMU JAYA,PAHANG,7,7,TRUE,TRUE,67b2f16853158407a6dcf806,INFLUENZA WARGA EMAS,GS017,0,0,0,0,7,,0
67b2f1ad40024011e5effd82,2/21/2025,21-06080068,KLINIK KESIHATAN PERAMU JAYA,PAHANG,7,7,TRUE,TRUE,67b2f16853158407a6dcf806,INFLUENZA WARGA EMAS,GS017,0,0,0,0,7,,0
67b2abb353158407a6dcf46c,2/21/2025,21-06100071,KLINIK KESIHATAN ROMPIN,PAHANG,7,7,TRUE,TRUE,67b2ab721c66da69d7a1511f,Influenza Immunization for Senior Citizen,GS017,0,0,0,0,7,,0
67b5ec4e0a49ab4af9a1298a,2/25/2025,21-06100071,KLINIK KESIHATAN ROMPIN,PAHANG,7,7,TRUE,TRUE,67b2ab721c66da69d7a1511f,Influenza Immunization for Senior Citizen,GS017,0,0,0,0,7,,0
67af032a53158407a6dcd8e1,4/15/2025,21-08040050,KLINIK KESIHATAN JALAN BARU,PERAK,7,7,TRUE,TRUE,67aeff7d1c66da69d7a13bf5,influenza vaccination,GS017,0,0,0,0,7,,0
67af032a53158407a6dcd8e2,4/16/2025,21-08040050,KLINIK KESIHATAN JALAN BARU,PERAK,7,7,TRUE,TRUE,67aeff7d1c66da69d7a13bf5,influenza vaccination,GS017,0,0,0,0,7,,0
67af032a53158407a6dcd8e3,4/17/2025,21-08040050,KLINIK KESIHATAN JALAN BARU,PERAK,7,7,TRUE,TRUE,67aeff7d1c66da69d7a13bf5,influenza vaccination,GS017,0,0,0,0,7,,0
67af032a53158407a6dcd8e5,4/22/2025,21-08040050,KLINIK KESIHATAN JALAN BARU,PERAK,7,7,TRUE,TRUE,67aeff7d1c66da69d7a13bf5,influenza vaccination,GS017,0,1,0,0,7,,0
67af032a53158407a6dcd8e6,4/23/2025,21-08040050,KLINIK KESIHATAN JALAN BARU,PERAK,7,7,TRUE,TRUE,67aeff7d1c66da69d7a13bf5,influenza vaccination,GS017,0,0,0,0,7,,0
67af032a53158407a6dcd8e7,4/24/2025,21-08040050,KLINIK KESIHATAN JALAN BARU,PERAK,7,7,TRUE,TRUE,67aeff7d1c66da69d7a13bf5,influenza vaccination,GS017,0,0,0,0,7,,0
67af032a53158407a6dcd8e8,4/28/2025,21-08040050,KLINIK KESIHATAN JALAN BARU,PERAK,7,7,TRUE,TRUE,67aeff7d1c66da69d7a13bf5,influenza vaccination,GS017,0,0,0,0,7,,0
67af032a53158407a6dcd8e9,4/29/2025,21-08040050,KLINIK KESIHATAN JALAN BARU,PERAK,7,7,TRUE,TRUE,67aeff7d1c66da69d7a13bf5,influenza vaccination,GS017,0,0,0,0,7,,0
67af032a53158407a6dcd8ea,4/30/2025,21-08040050,KLINIK KESIHATAN JALAN BARU,PERAK,7,7,TRUE,TRUE,67aeff7d1c66da69d7a13bf5,influenza vaccination,GS017,0,0,0,0,7,,0
67af032a53158407a6dcd8ec,5/5/2025,21-08040050,KLINIK KESIHATAN JALAN BARU,PERAK,7,7,TRUE,TRUE,67aeff7d1c66da69d7a13bf5,influenza vaccination,GS017,0,0,0,0,7,,0
67af032a53158407a6dcd8ed,5/6/2025,21-08040050,KLINIK KESIHATAN JALAN BARU,PERAK,7,7,TRUE,TRUE,67aeff7d1c66da69d7a13bf5,influenza vaccination,GS017,0,0,0,0,7,,0
67af032a53158407a6dcd8ee,5/7/2025,21-08040050,KLINIK KESIHATAN JALAN BARU,PERAK,7,7,TRUE,TRUE,67aeff7d1c66da69d7a13bf5,influenza vaccination,GS017,0,0,0,0,7,,0
67af032a53158407a6dcd8ef,5/8/2025,21-08040050,KLINIK KESIHATAN JALAN BARU,PERAK,7,7,TRUE,TRUE,67aeff7d1c66da69d7a13bf5,influenza vaccination,GS017,0,0,0,0,7,,0
67af032a53158407a6dcd8f1,5/13/2025,21-08040050,KLINIK KESIHATAN JALAN BARU,PERAK,7,7,TRUE,TRUE,67aeff7d1c66da69d7a13bf5,influenza vaccination,GS017,0,0,0,0,7,,0
67af032a53158407a6dcd8f2,5/14/2025,21-08040050,KLINIK KESIHATAN JALAN BARU,PERAK,7,7,TRUE,TRUE,67aeff7d1c66da69d7a13bf5,influenza vaccination,GS017,0,0,0,0,7,,0
67af032a53158407a6dcd8f3,5/15/2025,21-08040050,KLINIK KESIHATAN JALAN BARU,PERAK,7,7,TRUE,TRUE,67aeff7d1c66da69d7a13bf5,influenza vaccination,GS017,0,0,0,0,7,,0
67af032a53158407a6dcd8f4,5/19/2025,21-08040050,KLINIK KESIHATAN JALAN BARU,PERAK,7,7,TRUE,TRUE,67aeff7d1c66da69d7a13bf5,influenza vaccination,GS017,0,0,0,0,7,,0
67af032a53158407a6dcd8f5,5/20/2025,21-08040050,KLINIK KESIHATAN JALAN BARU,PERAK,7,7,TRUE,TRUE,67aeff7d1c66da69d7a13bf5,influenza vaccination,GS017,0,0,0,0,7,,0
67af032a53158407a6dcd8f6,5/21/2025,21-08040050,KLINIK KESIHATAN JALAN BARU,PERAK,7,7,TRUE,TRUE,67aeff7d1c66da69d7a13bf5,influenza vaccination,GS017,0,0,0,0,7,,0
67af032a53158407a6dcd8f7,5/22/2025,21-08040050,KLINIK KESIHATAN JALAN BARU,PERAK,7,7,TRUE,TRUE,67aeff7d1c66da69d7a13bf5,influenza vaccination,GS017,0,0,0,0,7,,0
67af032a53158407a6dcd8f8,5/26/2025,21-08040050,KLINIK KESIHATAN JALAN BARU,PERAK,7,7,TRUE,TRUE,67aeff7d1c66da69d7a13bf5,influenza vaccination,GS017,0,0,0,0,7,,0
67af032a53158407a6dcd8f9,5/27/2025,21-08040050,KLINIK KESIHATAN JALAN BARU,PERAK,7,7,TRUE,TRUE,67aeff7d1c66da69d7a13bf5,influenza vaccination,GS017,0,0,0,0,7,,0
67af032a53158407a6dcd8fa,5/28/2025,21-08040050,KLINIK KESIHATAN JALAN BARU,PERAK,7,7,TRUE,TRUE,67aeff7d1c66da69d7a13bf5,influenza vaccination,GS017,0,0,0,0,7,,0
67af032a53158407a6dcd8fb,5/29/2025,21-08040050,KLINIK KESIHATAN JALAN BARU,PERAK,7,7,TRUE,TRUE,67aeff7d1c66da69d7a13bf5,influenza vaccination,GS017,0,0,0,0,7,,0
67af032a53158407a6dcd8fd,6/3/2025,21-08040050,KLINIK KESIHATAN JALAN BARU,PERAK,7,7,TRUE,TRUE,67aeff7d1c66da69d7a13bf5,influenza vaccination,GS017,0,0,0,0,7,,0
67af032a53158407a6dcd8fe,6/4/2025,21-08040050,KLINIK KESIHATAN JALAN BARU,PERAK,7,7,TRUE,TRUE,67aeff7d1c66da69d7a13bf5,influenza vaccination,GS017,0,0,0,0,7,,0
67af032a53158407a6dcd8ff,6/5/2025,21-08040050,KLINIK KESIHATAN JALAN BARU,PERAK,7,7,TRUE,TRUE,67aeff7d1c66da69d7a13bf5,influenza vaccination,GS017,0,0,0,0,7,,0
67af032a53158407a6dcd900,6/9/2025,21-08040050,KLINIK KESIHATAN JALAN BARU,PERAK,7,7,TRUE,TRUE,67aeff7d1c66da69d7a13bf5,influenza vaccination,GS017,0,0,0,0,7,,0
67af032a53158407a6dcd901,6/10/2025,21-08040050,KLINIK KESIHATAN JALAN BARU,PERAK,7,7,TRUE,TRUE,67aeff7d1c66da69d7a13bf5,influenza vaccination,GS017,0,0,0,0,7,,0
67af032a53158407a6dcd902,6/11/2025,21-08040050,KLINIK KESIHATAN JALAN BARU,PERAK,7,7,TRUE,TRUE,67aeff7d1c66da69d7a13bf5,influenza vaccination,GS017,0,0,0,0,7,,0
67af032a53158407a6dcd903,6/12/2025,21-08040050,KLINIK KESIHATAN JALAN BARU,PERAK,7,7,TRUE,TRUE,67aeff7d1c66da69d7a13bf5,influenza vaccination,GS017,0,0,0,0,7,,0
67af032a53158407a6dcd904,6/16/2025,21-08040050,KLINIK KESIHATAN JALAN BARU,PERAK,7,7,TRUE,TRUE,67aeff7d1c66da69d7a13bf5,influenza vaccination,GS017,0,0,0,0,7,,0
67af032a53158407a6dcd905,6/17/2025,21-08040050,KLINIK KESIHATAN JALAN BARU,PERAK,7,7,TRUE,TRUE,67aeff7d1c66da69d7a13bf5,influenza vaccination,GS017,0,0,0,0,7,,0
67af032a53158407a6dcd906,6/18/2025,21-08040050,KLINIK KESIHATAN JALAN BARU,PERAK,7,7,TRUE,TRUE,67aeff7d1c66da69d7a13bf5,influenza vaccination,GS017,0,0,0,0,7,,0
67af032a53158407a6dcd907,6/19/2025,21-08040050,KLINIK KESIHATAN JALAN BARU,PERAK,7,7,TRUE,TRUE,67aeff7d1c66da69d7a13bf5,influenza vaccination,GS017,0,0,0,0,7,,0
67af032a53158407a6dcd908,6/23/2025,21-08040050,KLINIK KESIHATAN JALAN BARU,PERAK,7,7,TRUE,TRUE,67aeff7d1c66da69d7a13bf5,influenza vaccination,GS017,0,0,0,0,7,,0
67af032a53158407a6dcd909,6/24/2025,21-08040050,KLINIK KESIHATAN JALAN BARU,PERAK,7,7,TRUE,TRUE,67aeff7d1c66da69d7a13bf5,influenza vaccination,GS017,0,0,0,0,7,,0
67af032a53158407a6dcd90a,6/25/2025,21-08040050,KLINIK KESIHATAN JALAN BARU,PERAK,7,7,TRUE,TRUE,67aeff7d1c66da69d7a13bf5,influenza vaccination,GS017,0,0,0,0,7,,0
67af032a53158407a6dcd90b,6/26/2025,21-08040050,KLINIK KESIHATAN JALAN BARU,PERAK,7,7,TRUE,TRUE,67aeff7d1c66da69d7a13bf5,influenza vaccination,GS017,0,0,0,0,7,,0
